id,titlu,pret,moneda,nr_camere,suprafata,link,imagini_paths,numar_imagini,observatii,descriere,data_cont,nr_postari,pret_estim,data_cont_parsed,vechime_zile,scam,delta_pret
344,Anunț,234000,EUR,7,150,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-cu-2-corpuri-in-curte-individuala-zona-bartolomeu-6-camere/hie373g0fff0782ge0e8fg09396e8di5.html,images_case/anunt_344_img_0.jpg|images_case/anunt_344_img_1.jpg|images_case/anunt_344_img_2.jpg|images_case/anunt_344_img_3.jpg,4,,"Blitz va prezinta o oportunitate unică de achiziție a unei proprietăți situate în zona centrală a Brașovului, ideală pentru cei care își doresc intimitate și confort, fiind singur în curte, cu acces direct din stradă. Această proprietate este compusă din două corpuri de clădire, fiecare oferind caracteristici distincte. Corpul 1: această casă este formată din două camere spațioase, o baie generoasă și o bucătărie complet utilată. La demisol se află o pivniță care se întinde pe toată suprafața casei, perfectă pentru depozitare. Casa se vinde mobilată și utilată, iar confortul este asigurat de cele două sobe de teracotă și un aparat de aer condiționat cu inverter. Acoperișul este din țiglă, iar ferestrele sunt de tip termopan, completând un interior dotat cu parchet, gresie și faianță. Corpul 2: recent renovată, această casă dispune de două camere, o baie și o bucătărie deschisă la parter, iar la etaj găsim alte două camere, o baie cu aerisire naturală și un hol generos. Izolația cu spumă poliuretanică, ferestrele termopan și structura mixtă (cărămidă la parter, BCA la etaj) oferă durabilitate și confort termic. Exteriorul este izolat, iar la interior necesită amenajări personalizate. Utilitățile sunt parțial realizate: apă și canalizare trase în interior, iar gazul este prezent în curte, necesită doar branșarea. Curtea oferă spațiu suficient pentru a parca mașina și pentru amenajarea unui foișor. Proprietatea reprezintă o investiție excelentă, potrivită atât pentru locuit, cât și pentru activități comerciale. Pretul este negociabil. Vă invităm la vizionare pentru a descoperi potențialul acestei case! Cod ofertă / ID BLITZ: P137414 ID anunț : 1733996302",07.05.2021,9948,190927.484375,2021-07-05,1616.0,0,43072.515625
345,Anunț,22000,EUR,4,1100,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/vand-casa-in-comuna-bala/hegd968422g07e6f1f60g77fd8346665.html,images_case/anunt_345_img_0.webp|images_case/anunt_345_img_1.webp|images_case/anunt_345_img_2.webp|images_case/anunt_345_img_3.webp,4,,"Se vinde casa batraneasca LOCUITA, in Comuna Bala Sat Crainici MH. Casa dispune de 4 dormitoare, baie si Bucatarie +anexe. Se vinde cu mobila existenta!!! Baia este noua cu Biler pe lemne din Inoc si panou solar pentru apa calda. Bucataria are mobila noua si se vinde utilata cu masina de spalat, Frigider si Aragaz. Proprietatea mai diapune si de apa curenta din sursa proprie. In curte mai exista ai doua fantani. Vie, Pomi fructiferi si gradina. Suprafata totala de teren 1100 mp cu deschidere 30ml la drum. Gard din placi de Beton. Nou( montat in primavara) Pentru alte detalii in privat! ID anunț : 1750996511",07.02.2022,2,134610.09375,2022-07-02,1254.0,0,-112610.09375
346,Anunț,60000,EUR,3,35,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-de-vanzare/5g719g908e2e700gdd0i580f295d1gg7.html,images_case/anunt_346_img_0.jpg|images_case/anunt_346_img_1.jpg|images_case/anunt_346_img_2.jpg|images_case/anunt_346_img_3.jpg,4,,"Vând casă, în localitatea Laslău Mare,comuna Suplac,formată din două corpuri de clădire , ideală pentru două familii  ,astfel:primul corp acoperiș cu țiglă nouă,  este compus din două camere,bucătărie,baie,cămară , două holuri. Camerele și bucătăria sunt parchetate și izolate cu polistiren extrudat. Al doilea corp de clădire este format din sufragerie cu suprafața de 35mp,  loc pentru baie   cămară și o bucătărie de vară. Încălzirea locuinței se face cu CT pe gaz în condensare -calorifere sau cu sobe de teracotă noi. Alimentarea cu apă potabilă se face din fântână cu hidrofor, canalizarea se realizează prin fosă ecologică, iar apa și canalizarea de la rețea sunt în fața porții. Suprafața totală a clădirilor este de 149 mp. Casa dispune de o pivniță de 40mp, copertina auto pentru două autoturisme,magazie de unelte,anexe gospodărești, cotețe pentru păsări,camere de supraveghere etc. Suprafața terenului cu casa este de 25 de arii.Grădina este generoasă și dispune de pomi  fructiferi tineri:meri,peri,vișini,piersici,nuci și o livadă de pruni tineri toți pe rod,căpșuni,coacăze,zmeură,agrișe, rubarba. Casă se află la șoseaua principală,vis-a-vis de Școala Gimnazială,la o distanță de 35 km de Tg.Mureș și 23km de Târnăveni  ,într-o zonă liniștită și pitorească. Prețul este negociabil. NU RĂSPUND LA MESAJE!!! ID anunț : 1704260688",24.04.2018,2,208995.875,2018-04-24,2784.0,0,-148995.875
347,Anunț,29999,EUR,2,70,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/vand-casa-de-locuit-sat-braznic-com-ilia-jud-hunedoara/2ff55405ie2e761d1591ied339e56525.html,images_case/anunt_347_img_0.jpg|images_case/anunt_347_img_1.jpg|images_case/anunt_347_img_2.jpg|images_case/anunt_347_img_3.jpg,4,,"Vand casa de locuit in sat Braznic, com. Ilia, jud. Hunedoara, renovata in anul 2010. Un corp este format din trei camere de locuit si o pivnita. Al doilea corp este format dintr-o bucatarie si o baie si mai multe dependinte (sura, sopru). Suprafata locuibila este de 70 mp. Utilitati : acces auto (asfalt la poarta), apa curenta, fantana in curte, energie electrica. Curtea este partial betonata. Casa se vinde partial mobilata. ID anunț : 1701681677",19.02.2020,3,142154.125,2020-02-19,2118.0,0,-112155.125
348,Anunț,11500,EUR,4,700,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/vand-casa-in-battonya-ungaria/777f5070d8i77443ee475h3875fgd9i0.html,images_case/anunt_348_img_0.jpg|images_case/anunt_348_img_1.jpg|images_case/anunt_348_img_2.jpg,3,,"Vand casa in Battonya,ungaria.Casa necesita renovare dar se poate locuii.Are toate utilitatile(curent,apa,gaz,canalizare)Casa are si un teren de in jur de 700mp.Pret 11500euro ID anunț : 1735549758",08.01.2011,9,53664.43359375,2011-08-01,5242.0,0,-42164.43359375
349,Anunț,519990,EUR,10,500,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/vila-cu-10-camere-de-vanzare-in-chisoda-id-v3322/h3eg980266727f2920g09967g9d3i2ih.html,images_case/anunt_349_img_0.webp|images_case/anunt_349_img_1.webp|images_case/anunt_349_img_2.webp|images_case/anunt_349_img_3.webp,4,,"ID intern: V3322 Vila de vanzare in Chisoda, foarte aproape de Timisoara. FOXFORT Imobiliare va propune spre vanzare casa tip individuala, cu un regim de inaltime distribuit pe parter + 2 etaje, situata in localitatea Chisoda, aproape de Lidl-ul de langa Unitatea Militara. Casa are un numar de 10 camere, cu o suprafata utila de 500 mp si teren 2000 mp. Aceasta a fost construita in anul 1994, structura acesteia fiind din beton si pereti din BCA. Imobilul este situat in apropiere de statia transport in comun, Stadion Chisoda si Lidl-ul de langa Unitatea Militara. Compartimentarea este dispusa dupa cum urmeaza: - Parter: salon mare, hol, 2 bai, 2 dormitoare, bucatarie, terasa; - Etaj 1: hol, 3 dormitoare, 2 bai, dressing, 2 balcone; - Etaj 2: hol 3 dormitoare, 2 bai; - Pod: util. Casa este mobilata si utilata: aragaz, hota, masina de spalat rufe, uscator de rufe, 2 frigidere cu congelator. Finisajele interioare sunt moderne: - Usa intrare: pvc; - Usi interioare: lemn; - Tamplarie ferestre: pvc; - Podele: parchet, gresie. Casa dispune de 4 locuri de parcare + 4 garaje. Se accepta ca si modalitate de plata cash sau credit bancar. In curte mai sunt 2 case mici, una mai veche iar cealalta mai noua care se pot folosi sau darama si se castiga si mai mult spatiu. Curtea este amenajata, este gazon plantat si exista inclusiv o zona de gradina care se poate cultiva. In curte sunt si anexe pentru depozitare. Finisajele interioare sunt de calitate, iar parchetul, scara, balustrada si usile interioare sunt din lemn masiv. Pretul este de 519.990€ + comisionul standard al agentiei. Indicator performanta energetica: Clasa A Pentru a vedea toate ofertele valabile actualizate periodic, cu preturi reale si ultimele anunturi imobiliare adaugate intrati acum pe site-ul oficial FOXFORT Imobiliare: foxfort.ro Precizati intotdeauna ca ati vazut oferta cu ID: V3322 Sediu agentie: Strada Mures, Nr. 39A, Timisoara, Timis. Mai multe detalii la telefon: 0374.069.727 ID anunț : 1649707059",11.10.2019,1416,184445.4375,2019-11-10,2219.0,0,335544.5625
350,Anunț,299990,EUR,9,261,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-individuala-cu-9-camere-dumbravita-id-v3263/8152993f07h77106d37757ed06d6244h.html,images_case/anunt_350_img_0.webp|images_case/anunt_350_img_1.webp|images_case/anunt_350_img_2.webp|images_case/anunt_350_img_3.webp,4,,"ID intern: V3263 Casa cu 9 camere de vanzare in localitatea Dumbravita, zona kaufland Dumbravita FOXFORT Imobiliare propune de vanzare casa tip individuala, cu un regim de inaltime Parter + Mansarda, situata in Dumbravita, zona Nord, avand un numar de 9 camere, cu o suprafata utila de 261 mp si teren 658 mp. Anul constructiei este 2004, structura beton, material zidarie caramida. Imobilul dispune de urmatoarele utilitati: curent electric, apa, canalizare, gaz, curent trifazic, catv, fibra optica Compartimentarea este dispusa dupa cum urmeaza: - Parter: hol, living, 2 bai, bucatarie, 3 dormitoare, terasa; - Mansarda: hol, 5 dormitoare, 2 bai, chicineta; - Demisol. Finisajele interioare sunt moderne: - Usa intrare: pvc; - Usi interioare: celulare; - Tamplarie ferestre: pvc; - Podele: parchet, gresie. Casa se vinde mobilata si utilata: plita, cuptor, hota, aragaz, masina de spalat rufe, frigider cu congelator. Casa dispune de 4 locuri de parcare. Pretul este de 299.990€ + comisionul standard al agentiei. Se accepta ca si modalitate de plata cash si credit ipotecar. Sediu agentie: Strada Mures, Nr. 39A, Timisoara, Timis. ID anunț : 1648886311",11.10.2019,1416,159353.234375,2019-11-10,2219.0,0,140636.765625
351,Anunț,117000,EUR,3,104,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-individuala-timisoara-zona-crisan-teren-354-oportunitate-unica/567he979698i7f7114i56d3ef0i5ed8f.html,images_case/anunt_351_img_0.webp|images_case/anunt_351_img_1.webp|images_case/anunt_351_img_2.webp|images_case/anunt_351_img_3.webp,4,,"Va propunem spre vanzare o casa individuala in Timisoara, Zona Crisan. Casa are suprafata utila 70,85 metri patrati si suprafata curte individuala - 354 metri patrati. Casa este compusa din: - trei camere - o bucatarie -o baie -hol ( aveti schita detaliata cu pozitionarea lor si dimensiuni in fotografii). Casa se vinde partial mobilata. Casa e de caramida, are fundatie de beton, nu se poate mansarda. Utilitati : -apa si canalizare Aquatim - curent PPC - deseuri menajere Retim - put apa forat in curte. Gazul nu este racordat, dar este in fata portii. Casa a fost recent renovata. Incalzirea se face cu lemne. Are un loc de parcare in curte in fata casei si inca doua locuri de parcare pe strada. Zona e foarte linistita, pana in centru sunt 20 minute cu bicicleta pe pista pe malul Begai, cu masina intre 10 si 15 minute in functie de trafic. Pret 117000 euro+comision agentie PRETUL NU E NEGOCIABIL Pentru a programa o vizionare nu ezitati sa ma contactati. ID anunț : 1762791783",09.03.2025,191,131191.296875,2025-09-03,95.0,0,-14191.296875
352,Anunț,90000,EUR,5,820,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-de-vanzare-5-camere/h6dhh33h95i87d34d817ide680g7g7d9.html,images_case/anunt_352_img_0.jpg|images_case/anunt_352_img_1.jpg|images_case/anunt_352_img_2.jpg|images_case/anunt_352_img_3.jpg,4,,"Se vinde casă ,5 camere ,10 m deschidere cu 82 lungime ,total 820 mp , Alexandria, str 1907 nr 1 , gaze ,centrala termica proprie,  apa curentă, canalizare. mobilată și utilată, preț 90 mii euro (90.000 euro) ID anunț : 1681548050",28.06.2014,2,143750.6875,2014-06-28,4180.0,0,-53750.6875
353,Anunț,90000,EUR,5,820,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-de-locuit-820-mp/208f3i45ei937937e0fgihd3d6d24fie.html,images_case/anunt_353_img_0.jpg|images_case/anunt_353_img_1.jpg|images_case/anunt_353_img_2.jpg|images_case/anunt_353_img_3.jpg,4,,"Casă de vânzare în Alexandria, str 1907, nr 1 ,5 camere  ,baie, bucătărie, apă curentă, canalizare,  gaz, centrala, mobilată și utilată parțial ,10 m deschidere cu 82 m lungime, total 820 mp, preț 90 mii euro (90.000 euro) mai multe poze la cerere ID anunț : 1673643242",28.06.2014,2,173657.3125,2014-06-28,4180.0,0,-83657.3125
354,Anunț,143000,EUR,3,127,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-de-vanzare-cu-3-camere-pe-un-nivel-143-000-euro-negociabil/470e64e6280e74dde88097f99403ghhg.html,images_case/anunt_354_img_0.webp|images_case/anunt_354_img_1.webp|images_case/anunt_354_img_2.webp|images_case/anunt_354_img_3.webp,4,,"Agentia Imobiliara Dalmata va ofera spre vanzare casa cu 3 camere , pe un nivel pe Strada Muncitorilor . Are 3,6 ARI de teren iar constructia casei este din caramida , cu fundatie de piatra si are 100 metri patrati utili . Este compusa astfel : hol , bucatarie , baie , camara si 3 camere decomandate . Are geamuri termopane , usa metalica , gresie-faianta , parchet . Ramane partial mobilata si utilata dar se poate si elibera la cererea clientului . In spate are o anexa cu o incapere si o baie . La subsol are un beci , care este uscat si destul de spatios . Este izolata la exterior si are tot in spate zona de gratar cu barbecue . In fata la intrare are o structura metalica care este acoperita cu tabla si unde intra in jur de 2-3 masini , fiind ideal pentru a proteja masina in caz de grindina sau alte intemperii . Tot in fata are si o gradina cu flori . Pentru mai multe detalii sau vizionare sunati la numarul afisat . ID anunț : 1762511107",23.06.2025,21,174637.125,2025-06-23,167.0,0,-31637.125
355,Anunț,23900,EUR,4,2500,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/vand-casa-la-tara-com-colceag-prahova/11211606ih777081e8gf741i5f43fei1.html,images_case/anunt_355_img_0.webp|images_case/anunt_355_img_1.webp|images_case/anunt_355_img_2.webp|images_case/anunt_355_img_3.webp,4,,"Casa de vânzare sat Parepa-Rusani, comuna Colceag,  Prahova. 2 corpuri de cladire și anexe, 2500mp teren. Preț negociabil! Detalii la telefon ID anunț : 1762445427",06.11.2025,2,142129.515625,2025-06-11,179.0,1,-118229.515625
356,Anunț,45000,EUR,3,40,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/vand-casa/87349g6276eg7h6gd2202876d2g844h4.html,images_case/anunt_356_img_0.jpg|images_case/anunt_356_img_1.jpg|images_case/anunt_356_img_2.jpg|images_case/anunt_356_img_3.jpg,4,,"Vând casă și teren 4500m în Comuna Uda, Sat Govora, Argeș Utilități :apă curenta, drum asfaltat, curent 380 Se accepta varianta de schimb cu apartament Telefon ID anunț : 1566479813",22.08.2019,1,146622.8125,2019-08-22,2299.0,0,-101622.8125
357,Anunț,95000,EUR,4,5000,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-de-vanzare-cu-teren-de-5000-mp/13f649h5e48h7e72d3gi605hhe221378.html,images_case/anunt_357_img_0.webp|images_case/anunt_357_img_1.webp|images_case/anunt_357_img_2.webp,3,,"Casă de vânzare, teren 5000 mp, suprafata construita 350 mp, 4 camere, baie, bucatarie, bucatarie de vara, garaj. Casa este din boltari si se afla in comuna Draganesti( vis-a-vis de Politie), Jud. Galati. Pentru detalii sunati la nr de tel. Accept si schimb cu apartament in Tecuci plus diferenta. ID anunț : 1757061903",21.01.2013,1,49340.9765625,2013-01-21,4703.0,0,45659.0234375
358,Anunț,23900,EUR,4,2500,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/vand-casa-la-tara-com-colceag-prahova/851774136gi87f4e10ih020054d14871.html,images_case/anunt_358_img_0.webp|images_case/anunt_358_img_1.webp|images_case/anunt_358_img_2.webp|images_case/anunt_358_img_3.webp,4,,,,0,166143.0,,,0,-142243.0
359,Anunț,126990,EUR,4,150,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-tip-triplex-cu-4-camere-de-vanzare-in-sanandrei/67e365149eif7h21di1d35ieei25hi3i.html,images_case/anunt_359_img_0.webp|images_case/anunt_359_img_1.webp|images_case/anunt_359_img_2.webp|images_case/anunt_359_img_3.webp,4,,"ID intern: V1026 Casa / Vila cu 4 camere de vanzare in Sanandrei. FOXFORT Imobiliare propune spre vanzare casa tip triplex, cu un regim de inaltime P + M, situata in localitatea Sanandrei, avand un numar de 4 camere, cu o suprafata utila de 150 mp si  teren 200 mp. Casa a fost construita in anul 2020, structura acesteia fiind din beton si pereti din caramida. Imobilul este situat in apropiere de statii transport in comun. Compartimentarea este dispusa dupa cum urmeaza: - Parter: living, dormitor, baie, bucatarie, terasa; - Etaj: hol, 2 dormitoare, baie, balcon; - Pod depozitare. Finisajele interioare sunt moderne: - Usa intrare: pvc; - Usi interioare: panel; - Tamplarie ferestre: pvc; - Podele: parchet, gresie. Casa dispune de 6 locuri de parcare. Se accepta ca si modalitate de plata creditul bancar. Pretul este de 126.990€ - COMISION 0%. Indicator performanta energetica: Clasa B Pentru a vedea toate ofertele valabile actualizate periodic, cu preturi reale si ultimele anunturi imobiliare adaugate intrati acum pe site-ul oficial FOXFORT Imobiliare: foxfort.ro Precizati intotdeauna ca ati vazut oferta cu ID: V1026 Sediu agentie: Strada Mures, Nr. 39A, Timisoara, Timis ID anunț : 1721154996",11.10.2019,1416,174519.953125,2019-11-10,2219.0,0,-47529.953125
